fecha,finalidad,funcion,devengado
2026-09-12,EDUCACIÓN,Otros servicios de la educación,185410.60
2026-09-12,EDUCACIÓN,Otros servicios de la educación,186001.59
2026-09-12,EDUCACIÓN,Otros servicios de la educación,188326.50
2026-09-12,EDUCACIÓN,Otros servicios de la educación,188914.44
2026-09-12,EDUCACIÓN,Otros servicios de la educación,191091.00
2026-09-12,EDUCACIÓN,Otros servicios de la educación,191595.84
2026-09-12,EDUCACIÓN,Otros servicios de la educación,192538.22
2026-09-12,EDUCACIÓN,Otros servicios de la educación,194497.15
2026-09-12,EDUCACIÓN,Otros servicios de la educación,194903.81
2026-09-12,EDUCACIÓN,Otros servicios de la educación,195403.10
2026-09-12,EDUCACIÓN,Otros servicios de la educación,203551.62
2026-09-12,EDUCACIÓN,Otros servicios de la educación,207534.39
2026-09-12,EDUCACIÓN,Otros servicios de la educación,211298.50
2026-09-12,EDUCACIÓN,Otros servicios de la educación,223869.96
2026-09-12,EDUCACIÓN,Otros servicios de la educación,229573.73
2026-09-12,EDUCACIÓN,Otros servicios de la educación,231866.86
2026-09-12,EDUCACIÓN,Otros servicios de la educación,234059.86
2026-09-12,EDUCACIÓN,Otros servicios de la educación,234889.78
2026-09-12,EDUCACIÓN,Otros servicios de la educación,237994.55
2026-09-12,EDUCACIÓN,Otros servicios de la educación,238914.00
2026-09-12,EDUCACIÓN,Otros servicios de la educación,244425.02
2026-09-12,EDUCACIÓN,Otros servicios de la educación,245121.28
2026-09-12,EDUCACIÓN,Otros servicios de la educación,246066.70
2026-09-12,EDUCACIÓN,Otros servicios de la educación,247264.10
2026-09-12,EDUCACIÓN,Otros servicios de la educación,251958.00
2026-09-12,EDUCACIÓN,Otros servicios de la educación,255572.64
2026-09-12,EDUCACIÓN,Otros servicios de la educación,255973.18
2026-09-12,EDUCACIÓN,Otros servicios de la educación,256136.61
2026-09-12,EDUCACIÓN,Otros servicios de la educación,256378.24
2026-09-12,EDUCACIÓN,Otros servicios de la educación,259653.07
2026-09-12,EDUCACIÓN,Otros servicios de la educación,259908.90
2026-09-12,EDUCACIÓN,Otros servicios de la educación,261240.26
2026-09-12,EDUCACIÓN,Otros servicios de la educación,268826.41
2026-09-12,EDUCACIÓN,Otros servicios de la educación,272299.48
2026-09-12,EDUCACIÓN,Otros servicios de la educación,280511.50
2026-09-12,EDUCACIÓN,Otros servicios de la educación,280551.68
2026-09-12,EDUCACIÓN,Otros servicios de la educación,289127.44
2026-09-12,EDUCACIÓN,Otros servicios de la educación,295653.21
2026-09-12,EDUCACIÓN,Otros servicios de la educación,297001.52
2026-09-12,EDUCACIÓN,Otros servicios de la educación,299016.35
2026-09-12,EDUCACIÓN,Otros servicios de la educación,305400.97
2026-09-12,EDUCACIÓN,Otros servicios de la educación,311253.77
2026-09-12,EDUCACIÓN,Otros servicios de la educación,312383.79
2026-09-12,EDUCACIÓN,Otros servicios de la educación,313467.00
2026-09-12,EDUCACIÓN,Otros servicios de la educación,314120.00
2026-09-12,EDUCACIÓN,Otros servicios de la educación,314802.96
2026-09-12,EDUCACIÓN,Otros servicios de la educación,319139.76
2026-09-12,EDUCACIÓN,Otros servicios de la educación,321464.56
2026-09-12,EDUCACIÓN,Otros servicios de la educación,323816.18
2026-09-12,EDUCACIÓN,Otros servicios de la educación,329812.28
2026-09-12,EDUCACIÓN,Otros servicios de la educación,331123.20
2026-09-12,EDUCACIÓN,Otros servicios de la educación,331525.14
2026-09-12,EDUCACIÓN,Otros servicios de la educación,331998.50
2026-09-12,EDUCACIÓN,Otros servicios de la educación,335460.30
2026-09-12,EDUCACIÓN,Otros servicios de la educación,337278.29
2026-09-12,EDUCACIÓN,Otros servicios de la educación,339102.28
2026-09-12,EDUCACIÓN,Otros servicios de la educación,341956.06
2026-09-12,EDUCACIÓN,Otros servicios de la educación,344202.65
2026-09-12,EDUCACIÓN,Otros servicios de la educación,349604.34
2026-09-12,EDUCACIÓN,Otros servicios de la educación,355116.70
2026-09-12,EDUCACIÓN,Otros servicios de la educación,355117.26
2026-09-12,EDUCACIÓN,Otros servicios de la educación,357496.85
2026-09-12,EDUCACIÓN,Otros servicios de la educación,362295.80
2026-09-12,EDUCACIÓN,Otros servicios de la educación,367866.14
2026-09-12,EDUCACIÓN,Otros servicios de la educación,381948.19
2026-09-12,EDUCACIÓN,Otros servicios de la educación,382276.78
2026-09-12,EDUCACIÓN,Otros servicios de la educación,394781.56
2026-09-12,EDUCACIÓN,Otros servicios de la educación,396524.00
2026-09-12,EDUCACIÓN,Otros servicios de la educación,399608.73
2026-09-12,EDUCACIÓN,Otros servicios de la educación,404627.61
2026-09-12,EDUCACIÓN,Otros servicios de la educación,404635.89
2026-09-12,EDUCACIÓN,Otros servicios de la educación,416482.58
2026-09-12,EDUCACIÓN,Otros servicios de la educación,420207.53
2026-09-12,EDUCACIÓN,Otros servicios de la educación,422500.56
2026-09-12,EDUCACIÓN,Otros servicios de la educación,422791.64
2026-09-12,EDUCACIÓN,Otros servicios de la educación,425650.99
2026-09-12,EDUCACIÓN,Otros servicios de la educación,434831.70
2026-09-12,EDUCACIÓN,Otros servicios de la educación,438439.21
2026-09-12,EDUCACIÓN,Otros servicios de la educación,440629.03
2026-09-12,EDUCACIÓN,Otros servicios de la educación,445895.62
2026-09-12,EDUCACIÓN,Otros servicios de la educación,450026.60
2026-09-12,EDUCACIÓN,Otros servicios de la educación,459377.61
2026-09-12,EDUCACIÓN,Otros servicios de la educación,461005.90
2026-09-12,EDUCACIÓN,Otros servicios de la educación,465728.88
2026-09-12,EDUCACIÓN,Otros servicios de la educación,470364.03
2026-09-12,EDUCACIÓN,Otros servicios de la educación,475150.42
2026-09-12,EDUCACIÓN,Otros servicios de la educación,476329.11
2026-09-12,EDUCACIÓN,Otros servicios de la educación,477042.50
2026-09-12,EDUCACIÓN,Otros servicios de la educación,478259.84
2026-09-12,EDUCACIÓN,Otros servicios de la educación,481871.01
2026-09-12,EDUCACIÓN,Otros servicios de la educación,483884.65
2026-09-12,EDUCACIÓN,Otros servicios de la educación,493401.46
2026-09-12,EDUCACIÓN,Otros servicios de la educación,495703.99
2026-09-12,EDUCACIÓN,Otros servicios de la educación,500555.79
2026-09-12,EDUCACIÓN,Otros servicios de la educación,518933.70
2026-09-12,EDUCACIÓN,Otros servicios de la educación,519383.58
2026-09-12,EDUCACIÓN,Otros servicios de la educación,519801.52
2026-09-12,EDUCACIÓN,Otros servicios de la educación,523502.35
2026-09-12,EDUCACIÓN,Otros servicios de la educación,527491.38
2026-09-12,EDUCACIÓN,Otros servicios de la educación,529006.23
2026-09-12,EDUCACIÓN,Otros servicios de la educación,535057.34
2026-09-12,EDUCACIÓN,Otros servicios de la educación,536972.81
2026-09-12,EDUCACIÓN,Otros servicios de la educación,539853.86
2026-09-12,EDUCACIÓN,Otros servicios de la educación,560527.86
2026-09-12,EDUCACIÓN,Otros servicios de la educación,563243.00
2026-09-12,EDUCACIÓN,Otros servicios de la educación,565193.79
2026-09-12,EDUCACIÓN,Otros servicios de la educación,565477.83
2026-09-12,EDUCACIÓN,Otros servicios de la educación,582735.59
2026-09-12,EDUCACIÓN,Otros servicios de la educación,585395.44
2026-09-12,EDUCACIÓN,Otros servicios de la educación,590660.65
2026-09-12,EDUCACIÓN,Otros servicios de la educación,605606.86
2026-09-12,EDUCACIÓN,Otros servicios de la educación,611844.87
2026-09-12,EDUCACIÓN,Otros servicios de la educación,613661.61
2026-09-12,EDUCACIÓN,Otros servicios de la educación,622310.15
2026-09-12,EDUCACIÓN,Otros servicios de la educación,625946.18
2026-09-12,EDUCACIÓN,Otros servicios de la educación,626430.72
2026-09-12,EDUCACIÓN,Otros servicios de la educación,627480.98
2026-09-12,EDUCACIÓN,Otros servicios de la educación,628237.50
2026-09-12,EDUCACIÓN,Otros servicios de la educación,636009.43
2026-09-12,EDUCACIÓN,Otros servicios de la educación,639951.49
2026-09-12,EDUCACIÓN,Otros servicios de la educación,648334.26
2026-09-12,EDUCACIÓN,Otros servicios de la educación,653894.11
2026-09-12,EDUCACIÓN,Otros servicios de la educación,654432.83
2026-09-12,EDUCACIÓN,Otros servicios de la educación,657315.89
2026-09-12,EDUCACIÓN,Otros servicios de la educación,658445.51
2026-09-12,EDUCACIÓN,Otros servicios de la educación,658508.51
2026-09-12,EDUCACIÓN,Otros servicios de la educación,662788.35
2026-09-12,EDUCACIÓN,Otros servicios de la educación,666299.34
2026-09-12,EDUCACIÓN,Otros servicios de la educación,672446.95
2026-09-12,EDUCACIÓN,Otros servicios de la educación,673929.62
2026-09-12,EDUCACIÓN,Otros servicios de la educación,681007.84
2026-09-12,EDUCACIÓN,Otros servicios de la educación,685843.37
2026-09-12,EDUCACIÓN,Otros servicios de la educación,687896.15
2026-09-12,EDUCACIÓN,Otros servicios de la educación,688033.73
2026-09-12,EDUCACIÓN,Otros servicios de la educación,689585.72
2026-09-12,EDUCACIÓN,Otros servicios de la educación,691397.29
2026-09-12,EDUCACIÓN,Otros servicios de la educación,692053.08
2026-09-12,EDUCACIÓN,Otros servicios de la educación,703026.25
2026-09-12,EDUCACIÓN,Otros servicios de la educación,704369.20
2026-09-12,EDUCACIÓN,Otros servicios de la educación,704957.28
2026-09-12,EDUCACIÓN,Otros servicios de la educación,728844.98
2026-09-12,EDUCACIÓN,Otros servicios de la educación,741314.60
2026-09-12,EDUCACIÓN,Otros servicios de la educación,748750.89
2026-09-12,EDUCACIÓN,Otros servicios de la educación,749450.20
2026-09-12,EDUCACIÓN,Otros servicios de la educación,750993.04
2026-09-12,EDUCACIÓN,Otros servicios de la educación,752061.06
2026-09-12,EDUCACIÓN,Otros servicios de la educación,770433.12
2026-09-12,EDUCACIÓN,Otros servicios de la educación,778309.49
2026-09-12,EDUCACIÓN,Otros servicios de la educación,783400.30
2026-09-12,EDUCACIÓN,Otros servicios de la educación,785863.76
2026-09-12,EDUCACIÓN,Otros servicios de la educación,788502.90
2026-09-12,EDUCACIÓN,Otros servicios de la educación,790827.20
2026-09-12,EDUCACIÓN,Otros servicios de la educación,790950.58
2026-09-12,EDUCACIÓN,Otros servicios de la educación,792600.78
2026-09-12,EDUCACIÓN,Otros servicios de la educación,794793.13
2026-09-12,EDUCACIÓN,Otros servicios de la educación,798352.61
2026-09-12,EDUCACIÓN,Otros servicios de la educación,799664.39
2026-09-12,EDUCACIÓN,Otros servicios de la educación,811311.17
2026-09-12,EDUCACIÓN,Otros servicios de la educación,831483.48
2026-09-12,EDUCACIÓN,Otros servicios de la educación,833852.19
2026-09-12,EDUCACIÓN,Otros servicios de la educación,836688.62
2026-09-12,EDUCACIÓN,Otros servicios de la educación,842672.90
2026-09-12,EDUCACIÓN,Otros servicios de la educación,843781.42
2026-09-12,EDUCACIÓN,Otros servicios de la educación,844106.15
2026-09-12,EDUCACIÓN,Otros servicios de la educación,852654.92
2026-09-12,EDUCACIÓN,Otros servicios de la educación,853605.74
2026-09-12,EDUCACIÓN,Otros servicios de la educación,869366.27
2026-09-12,EDUCACIÓN,Otros servicios de la educación,882606.52
2026-09-12,EDUCACIÓN,Otros servicios de la educación,886544.64
2026-09-12,EDUCACIÓN,Otros servicios de la educación,892517.25
2026-09-12,EDUCACIÓN,Otros servicios de la educación,900058.26
2026-09-12,EDUCACIÓN,Otros servicios de la educación,905454.77
2026-09-12,EDUCACIÓN,Otros servicios de la educación,910784.65
2026-09-12,EDUCACIÓN,Otros servicios de la educación,912028.33
2026-09-12,EDUCACIÓN,Otros servicios de la educación,912298.53
2026-09-12,EDUCACIÓN,Otros servicios de la educación,920747.04
2026-09-12,EDUCACIÓN,Otros servicios de la educación,932164.58
2026-09-12,EDUCACIÓN,Otros servicios de la educación,944473.69
2026-09-12,EDUCACIÓN,Otros servicios de la educación,954656.42
2026-09-12,EDUCACIÓN,Otros servicios de la educación,960823.00
2026-09-12,EDUCACIÓN,Otros servicios de la educación,971288.06
2026-09-12,EDUCACIÓN,Otros servicios de la educación,984222.41
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1007272.71
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1011182.73
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1011567.14
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1034951.61
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1036054.03
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1043221.45
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1058873.20
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1060412.16
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1065929.00
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1070074.02
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1070681.46
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1071392.60
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1073085.60
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1073155.42
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1080559.27
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1085445.29
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1096289.89
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1097873.17
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1117968.99
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1127003.77
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1142899.63
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1162758.53
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1166776.20
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1197121.43
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1215535.04
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1216540.19
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1222709.34
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1251642.89
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1261849.96
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1264153.97
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1264408.03
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1268395.86
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1310043.97
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1311844.85
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1328449.00
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1329701.79
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1353826.12
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1417621.46
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1428185.16
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1456112.53
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1475697.52
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1510232.73
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1511206.94
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1533609.50
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1535165.33
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1544587.07
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1591138.45
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1595076.10
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1595987.36
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1599134.66
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1604273.93
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1606369.64
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1616019.38
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1698194.97
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1713280.21
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1719803.14
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1724194.84
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1771254.31
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1795472.33
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1803777.58
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1814433.30
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1838024.46
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1840373.31
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1843337.25
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1886563.97
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1889667.05
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1890412.49
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1949175.22
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1949746.94
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1974510.51
2026-09-12,EDUCACIÓN,Otros servicios de la educación,1999449.57
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2004577.70
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2019224.40
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2032441.62
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2052249.39
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2076443.67
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2104196.86
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2117761.74
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2130428.77
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2190889.18
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2335141.39
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2389573.91
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2400942.38
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2434730.95
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2458840.34
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2488305.58
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2491106.48
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2532953.44
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2606071.00
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2694566.74
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2705681.97
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2857517.58
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2861568.82
2026-09-12,EDUCACIÓN,Otros servicios de la educación,2904042.82
2026-09-12,EDUCACIÓN,Otros servicios de la educación,3033060.84
2026-09-12,EDUCACIÓN,Otros servicios de la educación,3075877.16
2026-09-12,EDUCACIÓN,Otros servicios de la educación,3178112.35
2026-09-12,EDUCACIÓN,Otros servicios de la educación,3332340.95
2026-09-12,EDUCACIÓN,Otros servicios de la educación,3363988.11
2026-09-12,EDUCACIÓN,Otros servicios de la educación,3480687.09
2026-09-12,EDUCACIÓN,Otros servicios de la educación,3537695.13
2026-09-12,EDUCACIÓN,Otros servicios de la educación,3547199.51
2026-09-12,EDUCACIÓN,Otros servicios de la educación,3626679.00
2026-09-12,EDUCACIÓN,Otros servicios de la educación,3660132.30
2026-09-12,EDUCACIÓN,Otros servicios de la educación,3724214.08
2026-09-12,EDUCACIÓN,Otros servicios de la educación,3745742.53
2026-09-12,EDUCACIÓN,Otros servicios de la educación,3872116.09
2026-09-12,EDUCACIÓN,Otros servicios de la educación,3891372.06
2026-09-12,EDUCACIÓN,Otros servicios de la educación,4043572.45
2026-09-12,EDUCACIÓN,Otros servicios de la educación,4067349.33
2026-09-12,EDUCACIÓN,Otros servicios de la educación,4093077.99
