fecha,grupo,partida,devengado
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,25277.399999999994
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,25745.76
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,26754.000000000022
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,28516.98000000001
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,30133.8
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,35265.0
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,35812.600000000006
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,36892.010000000024
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,37109.52000000003
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,38589.450000000055
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,39381.46999999999
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,40196.80000000005
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,40854.689999999995
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,41435.2
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,41478.90000000002
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,42045.19999999998
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,42189.20000000001
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,42328.899999999994
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,43113.5
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,43810.2
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,44900.78000000026
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,46103.59999999999
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,47174.29999999996
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,55244.75000000005
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,59094.84000000002
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,59709.98000000001
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,60276.2
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,61147.89000000006
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,61493.00000000001
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,63253.649999999994
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,65863.42999999998
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,66104.90000000002
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,66762.07999999999
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,67133.89999999997
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,70898.29999999996
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,73141.4
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,80298.02
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,91454.3
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,92233.79000000001
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,92543.99999999997
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,94300.83000000002
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,99502.89999999997
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,102660.89999999998
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,116902.99999999997
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,120693.14999999997
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,126045.9
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,130699.20000000001
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,135025.38
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,143954.9
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,158572.4
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,175161.01
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,207575.23000000004
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,221780.5
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,232084.30000000002
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,242930.17000000004
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,258410.5
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,327358.1000000001
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,349257.70000000007
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,363462.0600000002
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,418501.86
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,517898.1999999997
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,607954.5999999997
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,622785.5999999996
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,844253.9000000004
2026-09-08,SERVICIOS NO PERSONALES,Energía Eléctrica,2411265.9300000016
2026-09-08,SERVICIOS NO PERSONALES,Estudios e Investigaciones para Proyectos de Inversión No Capitalizables,6588.300000000003
2026-09-08,SERVICIOS NO PERSONALES,Estudios e Investigaciones para Proyectos de Inversión No Capitalizables,7500.0
2026-09-08,SERVICIOS NO PERSONALES,Estudios e Investigaciones para Proyectos de Inversión No Capitalizables,25840.0
2026-09-08,SERVICIOS NO PERSONALES,Estudios e Investigaciones para Proyectos de Inversión No Capitalizables,34300.0
2026-09-08,SERVICIOS NO PERSONALES,Estudios e Investigaciones para Proyectos de Inversión No Capitalizables,66573.2
2026-09-08,SERVICIOS NO PERSONALES,Estudios e Investigaciones para Proyectos de Inversión No Capitalizables,95180.00000000003
2026-09-08,SERVICIOS NO PERSONALES,Estudios e Investigaciones para Proyectos de Inversión No Capitalizables,244898.19999999995
2026-09-08,SERVICIOS NO PERSONALES,Estudios e Investigaciones para Proyectos de Inversión No Capitalizables,424593.4000000004
2026-09-08,SERVICIOS NO PERSONALES,Estudios e Investigaciones para Proyectos de Inversión No Capitalizables,633749.6099999996
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",1000.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",1241.6699999999983
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",1646.6700000000128
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",1700.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",2000.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",2200.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",2530.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",2604.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",2635.33
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",2879.470000000001
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",2977.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",3000.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",3060.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",3080.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",3155.49
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",3214.899999999976
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",3260.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",3266.6699999999983
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",3290.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",3300.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",3300.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",3300.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",3300.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",3300.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",3500.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",3850.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",3970.2699999999895
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",4000.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",4400.000000000002
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",4550.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",4700.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",5198.699999999997
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",5213.330000000002
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",5827.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",6260.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",6600.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",6600.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",6750.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",7000.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",7000.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",7300.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",7400.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",7500.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",7800.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",8370.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",8419.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",9000.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",9057.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",9299.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",9443.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",10143.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",10416.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",10442.86
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",10600.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",10600.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",10665.040000000008
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",10800.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",11000.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",12000.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",12130.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",12150.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",12500.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",12980.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",13081.440000000002
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",13508.249999999985
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",15000.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",15980.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",16696.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",16788.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",16955.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",17500.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",18260.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",18375.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",18480.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",19034.939999999915
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",19200.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",19313.800000000017
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",19347.469999999943
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",19500.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",19600.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",19737.5
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",19950.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",20000.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",20220.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",20594.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",21482.09
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",21556.67
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",21750.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",21790.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",22170.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",23000.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",23300.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",23500.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",23566.67
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",23700.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",24300.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",24360.259999999995
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",25273.339999999997
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",26238.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",27423.33
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",28042.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",28173.67
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",29181.579999999987
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",29279.069999999992
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",29510.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",29566.670000000013
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",29700.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",30609.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",30855.999999999996
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",31017.73000000001
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",31331.6
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",31500.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",32530.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",33421.20000000002
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",33696.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",34306.00000000003
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",35000.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",35910.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",37300.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",37330.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",37616.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",37999.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",38749.999999999956
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",39184.78999999999
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",39356.45999999999
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",39950.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",40400.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",41846.96999999997
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",42366.54999999999
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",42494.33
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",43076.67000000001
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",45140.0
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",45414.84000000011
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",45888.59999999999
2026-09-08,SERVICIOS NO PERSONALES,"Estudios, Investigaciones, Auditorías Externas y Revalorizaciones",47127.670000000006
